Date,Brand_and_Source,Net Sentiment
2019-06-22,TIK 21D Social Media Sentiment,2.804
2019-06-21,TIK 21D Social Media Sentiment,2.782
2019-06-20,TIK 21D Social Media Sentiment,2.822
2019-06-19,TIK 21D Social Media Sentiment,2.889
2019-06-18,TIK 21D Social Media Sentiment,2.979
2019-06-17,TIK 21D Social Media Sentiment,3.003
2019-06-16,TIK 21D Social Media Sentiment,3.021
2019-06-14,TIK 21D Social Media Sentiment,3.008
2019-06-13,TIK 21D Social Media Sentiment,2.924
2019-06-12,TIK 21D Social Media Sentiment,2.954
2019-06-08,TIK 21D Social Media Sentiment,2.978
2019-06-07,TIK 21D Social Media Sentiment,3.066
2019-06-04,TIK 21D Social Media Sentiment,3.190
2019-06-03,TIK 21D Social Media Sentiment,3.293
2019-06-02,TIK 21D Social Media Sentiment,3.377
2019-06-01,TIK 21D Social Media Sentiment,3.421
2019-05-31,TIK 21D Social Media Sentiment,3.433
2019-05-30,TIK 21D Social Media Sentiment,3.475
2019-05-29,TIK 21D Social Media Sentiment,3.630
2019-05-28,TIK 21D Social Media Sentiment,3.708
2019-05-27,TIK 21D Social Media Sentiment,3.774
2019-05-26,TIK 21D Social Media Sentiment,3.819
2019-05-25,TIK 21D Social Media Sentiment,3.798
2019-05-24,TIK 21D Social Media Sentiment,3.769
2019-05-23,TIK 21D Social Media Sentiment,3.644
2019-05-22,TIK 21D Social Media Sentiment,3.517
2019-05-21,TIK 21D Social Media Sentiment,3.350
2019-05-20,TIK 21D Social Media Sentiment,3.229
2019-05-17,TIK 21D Social Media Sentiment,3.159
2019-05-16,TIK 21D Social Media Sentiment,3.127
2019-05-14,TIK 21D Social Media Sentiment,2.887
2019-05-13,TIK 21D Social Media Sentiment,2.708
2019-05-12,TIK 21D Social Media Sentiment,2.670
2019-05-11,TIK 21D Social Media Sentiment,2.538
2019-05-10,TIK 21D Social Media Sentiment,2.469
2019-05-09,TIK 21D Social Media Sentiment,2.435
2019-05-08,TIK 21D Social Media Sentiment,2.367
2019-05-07,TIK 21D Social Media Sentiment,2.336
2019-05-04,TIK 21D Social Media Sentiment,2.102
2019-05-03,TIK 21D Social Media Sentiment,2.004
2019-05-01,TIK 21D Social Media Sentiment,1.956
2019-04-30,TIK 21D Social Media Sentiment,1.895
2019-04-29,TIK 21D Social Media Sentiment,1.831
2019-04-28,TIK 21D Social Media Sentiment,1.826
2019-04-26,TIK 21D Social Media Sentiment,1.818
2019-04-25,TIK 21D Social Media Sentiment,1.993
2019-04-24,TIK 21D Social Media Sentiment,2.137
2019-04-23,TIK 21D Social Media Sentiment,2.313
2019-04-22,TIK 21D Social Media Sentiment,2.244
2019-04-21,TIK 21D Social Media Sentiment,2.147
2019-04-20,TIK 21D Social Media Sentiment,2.207
2019-04-19,TIK 21D Social Media Sentiment,2.280
2019-04-18,TIK 21D Social Media Sentiment,2.377
2019-04-17,TIK 21D Social Media Sentiment,2.425
2019-04-16,TIK 21D Social Media Sentiment,2.544
2019-04-15,TIK 21D Social Media Sentiment,2.591
2019-04-14,TIK 21D Social Media Sentiment,2.636
2019-04-13,TIK 21D Social Media Sentiment,2.736
2019-04-12,TIK 21D Social Media Sentiment,2.804
2019-04-11,TIK 21D Social Media Sentiment,3.060
2019-04-10,TIK 21D Social Media Sentiment,3.041
2019-04-09,TIK 21D Social Media Sentiment,2.963
2019-04-08,TIK 21D Social Media Sentiment,2.772
2019-04-07,TIK 21D Social Media Sentiment,2.590
2019-04-06,TIK 21D Social Media Sentiment,2.514
2019-04-05,TIK 21D Social Media Sentiment,2.410
2019-04-04,TIK 21D Social Media Sentiment,2.329
2019-04-03,TIK 21D Social Media Sentiment,2.254
2019-04-01,TIK 21D Social Media Sentiment,2.177
2019-03-31,TIK 21D Social Media Sentiment,2.298
2019-03-30,TIK 21D Social Media Sentiment,2.421
2019-03-29,TIK 21D Social Media Sentiment,2.465
2019-03-28,TIK 21D Social Media Sentiment,2.535
2019-03-27,TIK 21D Social Media Sentiment,2.527
2019-03-25,TIK 21D Social Media Sentiment,2.441
2019-03-25,TIK 21D Social Media Sentiment,2.345
2019-03-25,TIK 21D Social Media Sentiment,2.441
2019-03-25,TIK 21D Social Media Sentiment,2.345
2019-03-22,TIK 21D Social Media Sentiment,2.250
2019-03-22,TIK 21D Social Media Sentiment,2.153
2019-03-22,TIK 21D Social Media Sentiment,2.250
2019-03-22,TIK 21D Social Media Sentiment,2.153
2019-03-21,TIK 21D Social Media Sentiment,2.085
2019-03-21,TIK 21D Social Media Sentiment,2.021
2019-03-21,TIK 21D Social Media Sentiment,2.085
2019-03-21,TIK 21D Social Media Sentiment,2.021
2020-09-15,TIK 50D Social Media Sentiment,1.340
2020-09-15,TIK 50D Social Media Sentiment,1.335
2020-09-15,TIK 50D Social Media Sentiment,1.340
2020-09-15,TIK 50D Social Media Sentiment,1.335
2020-09-14,TIK 50D Social Media Sentiment,1.330
2020-09-14,TIK 50D Social Media Sentiment,1.335
2020-09-14,TIK 50D Social Media Sentiment,1.330
2020-09-14,TIK 50D Social Media Sentiment,1.335
2020-09-13,TIK 50D Social Media Sentiment,1.339
2020-09-13,TIK 50D Social Media Sentiment,1.308
2020-09-13,TIK 50D Social Media Sentiment,1.339
2020-09-13,TIK 50D Social Media Sentiment,1.308
2020-09-12,TIK 50D Social Media Sentiment,1.276
2020-09-12,TIK 50D Social Media Sentiment,1.267
2020-09-12,TIK 50D Social Media Sentiment,1.276
2020-09-12,TIK 50D Social Media Sentiment,1.267
2020-09-11,TIK 50D Social Media Sentiment,1.258
2020-09-11,TIK 50D Social Media Sentiment,1.234
2020-09-11,TIK 50D Social Media Sentiment,1.258
2020-09-11,TIK 50D Social Media Sentiment,1.234
2020-09-10,TIK 50D Social Media Sentiment,1.209
2020-09-10,TIK 50D Social Media Sentiment,1.177
2020-09-10,TIK 50D Social Media Sentiment,1.209
2020-09-10,TIK 50D Social Media Sentiment,1.177
2020-09-09,TIK 50D Social Media Sentiment,1.144
2020-09-09,TIK 50D Social Media Sentiment,1.100
2020-09-09,TIK 50D Social Media Sentiment,1.144
2020-09-09,TIK 50D Social Media Sentiment,1.100
2020-09-08,TIK 50D Social Media Sentiment,1.056
2020-09-08,TIK 50D Social Media Sentiment,1.044
2020-09-08,TIK 50D Social Media Sentiment,1.056
2020-09-08,TIK 50D Social Media Sentiment,1.044
2020-09-07,TIK 50D Social Media Sentiment,1.031
2020-09-07,TIK 50D Social Media Sentiment,1.032
2020-09-07,TIK 50D Social Media Sentiment,1.031
2020-09-07,TIK 50D Social Media Sentiment,1.032
2020-09-06,TIK 50D Social Media Sentiment,1.032
2020-09-06,TIK 50D Social Media Sentiment,0.998
2020-09-06,TIK 50D Social Media Sentiment,1.032
2020-09-06,TIK 50D Social Media Sentiment,0.998
2020-09-05,TIK 50D Social Media Sentiment,0.964
2020-09-05,TIK 50D Social Media Sentiment,0.914
2020-09-05,TIK 50D Social Media Sentiment,0.964
2020-09-05,TIK 50D Social Media Sentiment,0.914
2020-09-04,TIK 50D Social Media Sentiment,0.863
2020-09-04,TIK 50D Social Media Sentiment,0.833
2020-09-04,TIK 50D Social Media Sentiment,0.863
2020-09-04,TIK 50D Social Media Sentiment,0.833
2020-09-03,TIK 50D Social Media Sentiment,0.803
2020-09-03,TIK 50D Social Media Sentiment,0.808
2020-09-03,TIK 50D Social Media Sentiment,0.803
2020-09-03,TIK 50D Social Media Sentiment,0.808
2020-09-02,TIK 50D Social Media Sentiment,0.812
2020-09-02,TIK 50D Social Media Sentiment,0.767
2020-09-02,TIK 50D Social Media Sentiment,0.812
2020-09-02,TIK 50D Social Media Sentiment,0.767
2020-09-01,TIK 50D Social Media Sentiment,0.721
2020-09-01,TIK 50D Social Media Sentiment,0.637
2020-09-01,TIK 50D Social Media Sentiment,0.721
2020-09-01,TIK 50D Social Media Sentiment,0.637
2020-08-31,TIK 50D Social Media Sentiment,0.552
2020-08-31,TIK 50D Social Media Sentiment,0.492
2020-08-31,TIK 50D Social Media Sentiment,0.552
2020-08-31,TIK 50D Social Media Sentiment,0.492
2020-08-30,TIK 50D Social Media Sentiment,0.431
2020-08-30,TIK 50D Social Media Sentiment,0.362
2020-08-30,TIK 50D Social Media Sentiment,0.431
2020-08-30,TIK 50D Social Media Sentiment,0.362
2020-08-29,TIK 50D Social Media Sentiment,0.292
2020-08-29,TIK 50D Social Media Sentiment,0.227
2020-08-29,TIK 50D Social Media Sentiment,0.292
2020-08-29,TIK 50D Social Media Sentiment,0.227
2020-08-28,TIK 50D Social Media Sentiment,0.162
2020-08-28,TIK 50D Social Media Sentiment,0.100
2020-08-28,TIK 50D Social Media Sentiment,0.162
2020-08-28,TIK 50D Social Media Sentiment,0.100
2020-08-27,TIK 50D Social Media Sentiment,0.037
2020-08-27,TIK 50D Social Media Sentiment,-0.002
2020-08-27,TIK 50D Social Media Sentiment,0.037
2020-08-27,TIK 50D Social Media Sentiment,-0.002
2020-08-26,TIK 50D Social Media Sentiment,-0.040
2020-08-26,TIK 50D Social Media Sentiment,-0.111
2020-08-26,TIK 50D Social Media Sentiment,-0.040
2020-08-26,TIK 50D Social Media Sentiment,-0.111
2020-08-25,TIK 50D Social Media Sentiment,-0.181
2020-08-25,TIK 50D Social Media Sentiment,-0.244
2020-08-25,TIK 50D Social Media Sentiment,-0.181
2020-08-25,TIK 50D Social Media Sentiment,-0.244
2020-08-24,TIK 50D Social Media Sentiment,-0.307
2020-08-24,TIK 50D Social Media Sentiment,-0.297
2020-08-24,TIK 50D Social Media Sentiment,-0.307
2020-08-24,TIK 50D Social Media Sentiment,-0.297
2020-08-23,TIK 50D Social Media Sentiment,-0.287
2020-08-23,TIK 50D Social Media Sentiment,-0.321
2020-08-23,TIK 50D Social Media Sentiment,-0.287
2020-08-23,TIK 50D Social Media Sentiment,-0.321
2020-08-22,TIK 50D Social Media Sentiment,-0.355
2020-08-22,TIK 50D Social Media Sentiment,-0.338
2020-08-22,TIK 50D Social Media Sentiment,-0.355
2020-08-22,TIK 50D Social Media Sentiment,-0.338
2020-08-21,TIK 50D Social Media Sentiment,-0.321
2020-08-21,TIK 50D Social Media Sentiment,-0.294
2020-08-21,TIK 50D Social Media Sentiment,-0.321
2020-08-21,TIK 50D Social Media Sentiment,-0.294
2020-08-20,TIK 50D Social Media Sentiment,-0.268
2020-08-20,TIK 50D Social Media Sentiment,-0.288
2020-08-20,TIK 50D Social Media Sentiment,-0.268
2020-08-20,TIK 50D Social Media Sentiment,-0.288
2020-08-19,TIK 50D Social Media Sentiment,-0.309
2020-08-19,TIK 50D Social Media Sentiment,-0.292
2020-08-19,TIK 50D Social Media Sentiment,-0.309
2020-08-19,TIK 50D Social Media Sentiment,-0.292
2020-08-18,TIK 50D Social Media Sentiment,-0.276
2020-08-18,TIK 50D Social Media Sentiment,-0.287
2020-08-18,TIK 50D Social Media Sentiment,-0.276
2020-08-18,TIK 50D Social Media Sentiment,-0.287
2020-08-17,TIK 50D Social Media Sentiment,-0.297
2020-08-17,TIK 50D Social Media Sentiment,-0.282
2020-08-17,TIK 50D Social Media Sentiment,-0.297
2020-08-17,TIK 50D Social Media Sentiment,-0.282
2020-08-16,TIK 50D Social Media Sentiment,-0.267
2020-08-16,TIK 50D Social Media Sentiment,-0.297
2020-08-16,TIK 50D Social Media Sentiment,-0.267
2020-08-16,TIK 50D Social Media Sentiment,-0.297
2020-08-15,TIK 50D Social Media Sentiment,-0.326
2020-08-15,TIK 50D Social Media Sentiment,-0.335
2020-08-15,TIK 50D Social Media Sentiment,-0.326
2020-08-15,TIK 50D Social Media Sentiment,-0.335
2020-08-14,TIK 50D Social Media Sentiment,-0.343
2020-08-14,TIK 50D Social Media Sentiment,-0.319
2020-08-14,TIK 50D Social Media Sentiment,-0.343
2020-08-14,TIK 50D Social Media Sentiment,-0.319
2020-08-13,TIK 50D Social Media Sentiment,-0.294
2020-08-13,TIK 50D Social Media Sentiment,-0.253
2020-08-13,TIK 50D Social Media Sentiment,-0.294
2020-08-13,TIK 50D Social Media Sentiment,-0.253
2020-08-12,TIK 50D Social Media Sentiment,-0.211
2020-08-12,TIK 50D Social Media Sentiment,-0.173
2020-08-12,TIK 50D Social Media Sentiment,-0.211
2020-08-12,TIK 50D Social Media Sentiment,-0.173
2020-08-11,TIK 50D Social Media Sentiment,-0.138
2020-08-11,TIK 50D Social Media Sentiment,-0.131
2020-08-11,TIK 50D Social Media Sentiment,-0.138
2020-08-11,TIK 50D Social Media Sentiment,-0.131
2020-08-10,TIK 50D Social Media Sentiment,-0.112
2020-08-10,TIK 50D Social Media Sentiment,-0.094
2020-08-10,TIK 50D Social Media Sentiment,-0.112
2020-08-10,TIK 50D Social Media Sentiment,-0.094
2020-08-09,TIK 50D Social Media Sentiment,-0.076
2020-08-09,TIK 50D Social Media Sentiment,-0.037
2020-08-09,TIK 50D Social Media Sentiment,-0.076
2020-08-09,TIK 50D Social Media Sentiment,-0.037
2020-08-08,TIK 50D Social Media Sentiment,-0.072
2020-08-08,TIK 50D Social Media Sentiment,-0.086
2020-08-08,TIK 50D Social Media Sentiment,-0.072
2020-08-08,TIK 50D Social Media Sentiment,-0.086
2020-08-07,TIK 50D Social Media Sentiment,-0.080
2020-08-07,TIK 50D Social Media Sentiment,-0.022
2020-08-07,TIK 50D Social Media Sentiment,-0.080
2020-08-07,TIK 50D Social Media Sentiment,-0.022
2020-08-06,TIK 50D Social Media Sentiment,0.016
2020-08-06,TIK 50D Social Media Sentiment,0.034
2020-08-06,TIK 50D Social Media Sentiment,0.016
2020-08-06,TIK 50D Social Media Sentiment,0.034
2020-08-05,TIK 50D Social Media Sentiment,0.081
2020-08-05,TIK 50D Social Media Sentiment,0.141
2020-08-05,TIK 50D Social Media Sentiment,0.081
2020-08-05,TIK 50D Social Media Sentiment,0.141
2020-08-04,TIK 50D Social Media Sentiment,0.165
2020-08-04,TIK 50D Social Media Sentiment,0.177
2020-08-04,TIK 50D Social Media Sentiment,0.165
2020-08-04,TIK 50D Social Media Sentiment,0.177
2020-08-03,TIK 50D Social Media Sentiment,0.178
2020-08-03,TIK 50D Social Media Sentiment,0.196
2020-08-03,TIK 50D Social Media Sentiment,0.178
2020-08-03,TIK 50D Social Media Sentiment,0.196
2020-08-02,TIK 50D Social Media Sentiment,0.226
2020-08-02,TIK 50D Social Media Sentiment,0.223
2020-08-02,TIK 50D Social Media Sentiment,0.226
2020-08-02,TIK 50D Social Media Sentiment,0.223
2020-08-01,TIK 50D Social Media Sentiment,0.282
2020-08-01,TIK 50D Social Media Sentiment,0.379
2020-08-01,TIK 50D Social Media Sentiment,0.282
2020-08-01,TIK 50D Social Media Sentiment,0.379
2020-07-31,TIK 50D Social Media Sentiment,0.467
2020-07-31,TIK 50D Social Media Sentiment,0.504
2020-07-31,TIK 50D Social Media Sentiment,0.467
2020-07-31,TIK 50D Social Media Sentiment,0.504
2020-07-30,TIK 50D Social Media Sentiment,0.550
2020-07-30,TIK 50D Social Media Sentiment,0.490
2020-07-30,TIK 50D Social Media Sentiment,0.550
2020-07-30,TIK 50D Social Media Sentiment,0.490
2020-07-29,TIK 50D Social Media Sentiment,0.412
2020-07-29,TIK 50D Social Media Sentiment,0.438
2020-07-29,TIK 50D Social Media Sentiment,0.412
2020-07-29,TIK 50D Social Media Sentiment,0.438
2020-07-28,TIK 50D Social Media Sentiment,0.461
2020-07-28,TIK 50D Social Media Sentiment,0.420
2020-07-28,TIK 50D Social Media Sentiment,0.461
2020-07-28,TIK 50D Social Media Sentiment,0.420
2020-07-27,TIK 50D Social Media Sentiment,0.375
2020-07-27,TIK 50D Social Media Sentiment,0.346
2020-07-27,TIK 50D Social Media Sentiment,0.375
2020-07-27,TIK 50D Social Media Sentiment,0.346
2020-07-26,TIK 50D Social Media Sentiment,0.338
2020-07-26,TIK 50D Social Media Sentiment,0.359
2020-07-26,TIK 50D Social Media Sentiment,0.338
2020-07-26,TIK 50D Social Media Sentiment,0.359
2020-07-25,TIK 50D Social Media Sentiment,0.354
2020-07-25,TIK 50D Social Media Sentiment,0.365
2020-07-25,TIK 50D Social Media Sentiment,0.354
2020-07-25,TIK 50D Social Media Sentiment,0.365
2020-07-24,TIK 50D Social Media Sentiment,0.384
2020-07-24,TIK 50D Social Media Sentiment,0.419
2020-07-24,TIK 50D Social Media Sentiment,0.384
2020-07-24,TIK 50D Social Media Sentiment,0.419
2020-07-23,TIK 50D Social Media Sentiment,0.436
2020-07-23,TIK 50D Social Media Sentiment,0.453
2020-07-23,TIK 50D Social Media Sentiment,0.436
2020-07-23,TIK 50D Social Media Sentiment,0.453
2020-07-22,TIK 50D Social Media Sentiment,0.458
2020-07-22,TIK 50D Social Media Sentiment,0.513
2020-07-22,TIK 50D Social Media Sentiment,0.458
2020-07-22,TIK 50D Social Media Sentiment,0.513
2020-07-21,TIK 50D Social Media Sentiment,0.578
2020-07-21,TIK 50D Social Media Sentiment,0.626
2020-07-21,TIK 50D Social Media Sentiment,0.578
2020-07-21,TIK 50D Social Media Sentiment,0.626
2020-07-20,TIK 50D Social Media Sentiment,0.667
2020-07-20,TIK 50D Social Media Sentiment,0.647
2020-07-20,TIK 50D Social Media Sentiment,0.667
2020-07-20,TIK 50D Social Media Sentiment,0.647
2020-07-19,TIK 50D Social Media Sentiment,0.631
2020-07-19,TIK 50D Social Media Sentiment,0.534
2020-07-19,TIK 50D Social Media Sentiment,0.631
2020-07-19,TIK 50D Social Media Sentiment,0.534
2020-07-18,TIK 50D Social Media Sentiment,0.449
2020-07-17,TIK 50D Social Media Sentiment,0.437
2020-07-16,TIK 50D Social Media Sentiment,0.466
2020-07-15,TIK 50D Social Media Sentiment,0.510
2020-07-14,TIK 50D Social Media Sentiment,0.549
2020-07-13,TIK 50D Social Media Sentiment,0.570
2020-07-12,TIK 50D Social Media Sentiment,0.601
2020-07-11,TIK 50D Social Media Sentiment,0.585
2020-07-10,TIK 50D Social Media Sentiment,0.627
2020-07-09,TIK 50D Social Media Sentiment,0.666
2020-07-08,TIK 50D Social Media Sentiment,0.657
2020-07-07,TIK 50D Social Media Sentiment,0.620
2020-07-06,TIK 50D Social Media Sentiment,0.634
2020-07-05,TIK 50D Social Media Sentiment,0.660
2020-07-04,TIK 50D Social Media Sentiment,0.673
2020-07-03,TIK 50D Social Media Sentiment,0.686
2020-07-02,TIK 50D Social Media Sentiment,0.710
2020-07-01,TIK 50D Social Media Sentiment,0.760
2020-06-30,TIK 50D Social Media Sentiment,0.802
2020-06-29,TIK 50D Social Media Sentiment,0.823
2020-06-28,TIK 50D Social Media Sentiment,0.837
2020-06-27,TIK 50D Social Media Sentiment,0.848
2020-06-26,TIK 50D Social Media Sentiment,0.854
2020-06-25,TIK 50D Social Media Sentiment,0.828
2020-06-24,TIK 50D Social Media Sentiment,0.785
2020-06-23,TIK 50D Social Media Sentiment,0.777
2020-06-22,TIK 50D Social Media Sentiment,0.780
2020-06-21,TIK 50D Social Media Sentiment,0.837
2020-06-20,TIK 50D Social Media Sentiment,0.877
2020-06-19,TIK 50D Social Media Sentiment,0.829
2020-06-18,TIK 50D Social Media Sentiment,0.826
2020-06-17,TIK 50D Social Media Sentiment,0.858
2020-06-16,TIK 50D Social Media Sentiment,0.874
2020-06-15,TIK 50D Social Media Sentiment,0.891
2020-06-13,TIK 50D Social Media Sentiment,0.889
2020-06-12,TIK 50D Social Media Sentiment,0.876
2020-06-11,TIK 50D Social Media Sentiment,0.902
2020-06-10,TIK 50D Social Media Sentiment,0.903
2020-06-09,TIK 50D Social Media Sentiment,0.886
2020-06-08,TIK 50D Social Media Sentiment,0.840
2020-06-07,TIK 50D Social Media Sentiment,0.827
2020-06-06,TIK 50D Social Media Sentiment,0.821
2020-06-05,TIK 50D Social Media Sentiment,0.847
2020-06-04,TIK 50D Social Media Sentiment,0.877
2020-06-03,TIK 50D Social Media Sentiment,0.897
2020-06-02,TIK 50D Social Media Sentiment,0.896
2020-06-01,TIK 50D Social Media Sentiment,0.907
2020-05-31,TIK 50D Social Media Sentiment,0.962
2020-05-30,TIK 50D Social Media Sentiment,1.013
2020-05-29,TIK 50D Social Media Sentiment,1.114
2020-05-28,TIK 50D Social Media Sentiment,1.200
2020-05-27,TIK 50D Social Media Sentiment,1.239
2020-05-26,TIK 50D Social Media Sentiment,1.239
2020-05-25,TIK 50D Social Media Sentiment,1.231
2020-05-24,TIK 50D Social Media Sentiment,1.226
2020-05-23,TIK 50D Social Media Sentiment,1.248
2020-05-22,TIK 50D Social Media Sentiment,1.234
2020-05-21,TIK 50D Social Media Sentiment,1.237
2020-05-20,TIK 50D Social Media Sentiment,1.255
2020-05-19,TIK 50D Social Media Sentiment,1.287
2020-05-18,TIK 50D Social Media Sentiment,1.341
2020-05-17,TIK 50D Social Media Sentiment,1.424
2020-05-16,TIK 50D Social Media Sentiment,1.461
2020-05-15,TIK 50D Social Media Sentiment,1.497
2020-05-14,TIK 50D Social Media Sentiment,1.519
2020-05-13,TIK 50D Social Media Sentiment,1.509
2020-05-12,TIK 50D Social Media Sentiment,1.530
2020-05-11,TIK 50D Social Media Sentiment,1.550
2020-05-10,TIK 50D Social Media Sentiment,1.572
2020-05-09,TIK 50D Social Media Sentiment,1.601
2020-05-08,TIK 50D Social Media Sentiment,1.650
2020-05-07,TIK 50D Social Media Sentiment,1.704
2020-05-06,TIK 50D Social Media Sentiment,1.673
2020-05-05,TIK 50D Social Media Sentiment,1.655
2020-05-04,TIK 50D Social Media Sentiment,1.713
2020-05-03,TIK 50D Social Media Sentiment,1.759
2020-05-02,TIK 50D Social Media Sentiment,1.742
2020-05-01,TIK 50D Social Media Sentiment,1.748
2020-04-30,TIK 50D Social Media Sentiment,1.775
2020-04-29,TIK 50D Social Media Sentiment,1.829
2020-04-28,TIK 50D Social Media Sentiment,1.846
2020-04-27,TIK 50D Social Media Sentiment,1.828
2020-04-26,TIK 50D Social Media Sentiment,1.853
2020-04-25,TIK 50D Social Media Sentiment,1.891
2020-04-24,TIK 50D Social Media Sentiment,1.936
2020-04-23,TIK 50D Social Media Sentiment,1.978
2020-04-22,TIK 50D Social Media Sentiment,2.007
2020-04-21,TIK 50D Social Media Sentiment,2.009
2020-04-20,TIK 50D Social Media Sentiment,1.989
2020-04-19,TIK 50D Social Media Sentiment,2.016
2020-04-18,TIK 50D Social Media Sentiment,2.052
2020-04-17,TIK 50D Social Media Sentiment,2.087
2020-04-16,TIK 50D Social Media Sentiment,2.065
2020-04-15,TIK 50D Social Media Sentiment,2.051
2020-04-14,TIK 50D Social Media Sentiment,2.071
2020-04-13,TIK 50D Social Media Sentiment,2.099
2020-04-12,TIK 50D Social Media Sentiment,2.103
2020-04-11,TIK 50D Social Media Sentiment,2.071
2020-04-10,TIK 50D Social Media Sentiment,2.048
2020-04-09,TIK 50D Social Media Sentiment,2.060
2020-04-08,TIK 50D Social Media Sentiment,2.058
2020-04-07,TIK 50D Social Media Sentiment,2.029
2020-04-06,TIK 50D Social Media Sentiment,2.040
2020-04-05,TIK 50D Social Media Sentiment,2.082
2020-04-04,TIK 50D Social Media Sentiment,2.102
2020-04-03,TIK 50D Social Media Sentiment,2.094
2020-04-02,TIK 50D Social Media Sentiment,2.119
2020-04-01,TIK 50D Social Media Sentiment,2.161
2020-03-31,TIK 50D Social Media Sentiment,2.219
2020-03-30,TIK 50D Social Media Sentiment,2.235
2020-03-29,TIK 50D Social Media Sentiment,2.281
2020-03-28,TIK 50D Social Media Sentiment,2.280
2020-03-27,TIK 50D Social Media Sentiment,2.242
2020-03-26,TIK 50D Social Media Sentiment,2.152
2020-03-25,TIK 50D Social Media Sentiment,2.105
2020-03-24,TIK 50D Social Media Sentiment,2.078
2020-03-23,TIK 50D Social Media Sentiment,2.089
2020-03-21,TIK 50D Social Media Sentiment,2.087
2020-03-20,TIK 50D Social Media Sentiment,2.063
2020-03-19,TIK 50D Social Media Sentiment,2.063
2020-03-18,TIK 50D Social Media Sentiment,2.026
2020-03-17,TIK 50D Social Media Sentiment,2.003
2020-03-16,TIK 50D Social Media Sentiment,2.028
2020-03-15,TIK 50D Social Media Sentiment,2.090
2020-03-14,TIK 50D Social Media Sentiment,2.088
2020-03-13,TIK 50D Social Media Sentiment,2.112
2020-03-12,TIK 50D Social Media Sentiment,2.121
2020-03-11,TIK 50D Social Media Sentiment,2.076
2020-03-10,TIK 50D Social Media Sentiment,2.055
2020-03-09,TIK 50D Social Media Sentiment,2.075
2020-03-08,TIK 50D Social Media Sentiment,2.118
2020-03-07,TIK 50D Social Media Sentiment,2.172
2020-03-06,TIK 50D Social Media Sentiment,2.173
2020-03-05,TIK 50D Social Media Sentiment,2.137
2020-03-04,TIK 50D Social Media Sentiment,2.088
2020-03-03,TIK 50D Social Media Sentiment,2.069
2020-03-02,TIK 50D Social Media Sentiment,1.989
2020-03-01,TIK 50D Social Media Sentiment,1.960
2020-02-29,TIK 50D Social Media Sentiment,2.008
2020-02-28,TIK 50D Social Media Sentiment,2.033
2020-02-27,TIK 50D Social Media Sentiment,2.041
2020-02-26,TIK 50D Social Media Sentiment,2.060
2020-02-25,TIK 50D Social Media Sentiment,2.032
2020-02-24,TIK 50D Social Media Sentiment,2.086
2020-02-23,TIK 50D Social Media Sentiment,2.103
2020-02-22,TIK 50D Social Media Sentiment,2.119
2020-02-21,TIK 50D Social Media Sentiment,2.160
2020-02-20,TIK 50D Social Media Sentiment,2.173
2020-02-19,TIK 50D Social Media Sentiment,2.136
2020-02-18,TIK 50D Social Media Sentiment,2.025
2020-02-17,TIK 50D Social Media Sentiment,1.963
2020-02-16,TIK 50D Social Media Sentiment,1.993
2020-02-15,TIK 50D Social Media Sentiment,1.967
2020-02-14,TIK 50D Social Media Sentiment,1.940
2020-02-13,TIK 50D Social Media Sentiment,1.866
2020-02-12,TIK 50D Social Media Sentiment,1.852
2020-02-11,TIK 50D Social Media Sentiment,1.840
2020-02-10,TIK 50D Social Media Sentiment,1.814
2020-02-09,TIK 50D Social Media Sentiment,1.773
2020-02-08,TIK 50D Social Media Sentiment,1.799
2020-02-07,TIK 50D Social Media Sentiment,1.819
2020-02-06,TIK 50D Social Media Sentiment,1.838
2020-02-05,TIK 50D Social Media Sentiment,1.902
2020-02-04,TIK 50D Social Media Sentiment,1.947
2020-02-03,TIK 50D Social Media Sentiment,1.951
2020-02-02,TIK 50D Social Media Sentiment,2.016
2020-02-01,TIK 50D Social Media Sentiment,2.058
2020-01-31,TIK 50D Social Media Sentiment,2.092
2020-01-30,TIK 50D Social Media Sentiment,2.109
2020-01-29,TIK 50D Social Media Sentiment,2.093
2020-01-28,TIK 50D Social Media Sentiment,2.077
2020-01-27,TIK 50D Social Media Sentiment,2.115
2020-01-26,TIK 50D Social Media Sentiment,2.151
2020-01-25,TIK 50D Social Media Sentiment,2.122
2020-01-24,TIK 50D Social Media Sentiment,2.108
2020-01-23,TIK 50D Social Media Sentiment,2.054
2020-01-22,TIK 50D Social Media Sentiment,2.043
2020-01-21,TIK 50D Social Media Sentiment,2.052
2020-01-20,TIK 50D Social Media Sentiment,2.056
2020-01-19,TIK 50D Social Media Sentiment,2.025
2020-01-18,TIK 50D Social Media Sentiment,1.962
2020-01-17,TIK 50D Social Media Sentiment,1.895
2020-01-16,TIK 50D Social Media Sentiment,1.878
2020-01-15,TIK 50D Social Media Sentiment,1.822
2020-01-14,TIK 50D Social Media Sentiment,1.778
2020-01-13,TIK 50D Social Media Sentiment,1.716
2020-01-12,TIK 50D Social Media Sentiment,1.681
2020-01-10,TIK 50D Social Media Sentiment,1.688
2020-01-09,TIK 50D Social Media Sentiment,1.660
2020-01-08,TIK 50D Social Media Sentiment,1.661
2020-01-07,TIK 50D Social Media Sentiment,1.623
2020-01-06,TIK 50D Social Media Sentiment,1.588
